,Item ID,Product Name
5048,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5049,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5050,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5051,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5052,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5053,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5054,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5055,7200806,"DONOR BOVINE WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5056,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5057,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5058,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5059,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5060,7230801,"DONOR BOVINE WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5061,7230801,"DONOR BOVINE WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5062,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5063,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5064,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5065,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5066,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5067,7200806,"DONOR BOVINE WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5068,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5069,7230801,"DONOR BOVINE WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5070,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5071,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5072,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5073,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5074,7720103,"DONOR CHICKEN WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
5075,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5076,7240808,"10% BOVINE WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5077,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5078,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5079,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5080,7249409,"5% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5081,7243408,"10% HORSE WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5082,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5083,7249409,"5% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5084,7249008,"10% SHEEP WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5085,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5086,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5087,7240808,"10% BOVINE WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5088,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5089,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5090,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5091,7243108,"10% GUINEA PIG WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5092,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5093,7243108,"10% GUINEA PIG WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5094,7241409,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5095,7243109,"5% GUINEA PIG WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5096,7243108,"10% GUINEA PIG WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5097,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5098,7249409,"5% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5099,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5100,7243107,"100% GUINEA PIG WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5101,7249407,"100% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5102,7243108,"10% GUINEA PIG WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5103,7243108,"10% GUINEA PIG WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5104,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5105,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5106,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5107,7243109,"5% GUINEA PIG WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5108,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5109,7210830,"HEMATOCRIT ADJUSTED BOVINE WHOLE BLOOD (NA-EDTA, GENDER UNSPECIFIED)"
5110,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5111,7249007,"5% SHEEP WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5112,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5113,7249409,"5% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5114,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5115,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5116,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5117,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5118,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5119,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5120,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5121,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5122,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5123,7200806,"DONOR BOVINE WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5124,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5125,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5126,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5127,7209003,"DONOR SHEEP WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
5128,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5129,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5130,7200806,"DONOR BOVINE WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5131,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5132,7209003,"DONOR SHEEP WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
5133,7209003,"DONOR SHEEP WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
5134,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5135,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5136,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5137,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5138,7230801,"DONOR BOVINE WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5139,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5140,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5141,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5142,7210830,"HEMATOCRIT ADJUSTED BOVINE WHOLE BLOOD (NA-EDTA, GENDER UNSPECIFIED)"
5143,7720103,"DONOR CHICKEN WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
5144,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5145,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5146,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5147,7249409,"5% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5148,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5149,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5150,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5151,7249409,"5% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5152,7210830,"HEMATOCRIT ADJUSTED BOVINE WHOLE BLOOD (NA-EDTA, GENDER UNSPECIFIED)"
5153,7210830,"HEMATOCRIT ADJUSTED BOVINE WHOLE BLOOD (NA-EDTA, GENDER UNSPECIFIED)"
5154,7230801,"DEFIB BOVINE WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5155,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5156,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5157,7721060,"DONOR CHICKEN WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5158,7721060,"DONOR CHICKEN WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5159,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5160,7241409,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5161,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5162,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5163,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5164,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5165,7720037,"DONOR GOOSE WHOLE BLOOD (ALSEVERS, MALE)"
5166,7720079,"DONOR GOOSE WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
5167,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5168,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5169,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5170,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5171,7720084,"DONOR BOVINE WHOLE BLOOD (ACD, GENDER UNSPECIFIED)"
5172,7240809,"5% BOVINE WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5173,7243409,"5% HORSE WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5174,7244909,"5% PORCINE WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5175,7249009,"5% SHEEP WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5176,7249409,"5% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5177,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5178,7240808,"10% BOVINE WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5179,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5180,7720051,"100% SHEEP WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5181,7249007,"5% SHEEP WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5182,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5183,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5184,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5185,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5186,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5187,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5188,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5189,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5190,7200806,"DONOR BOVINE WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5191,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5192,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5193,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5194,7209003,"DONOR SHEEP WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
5195,7209003,"DONOR SHEEP WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
5196,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5197,7200806,"DONOR BOVINE WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5198,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5199,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5200,7720103,"DONOR CHICKEN WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
5201,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5202,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5203,7249409,"5% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5204,7249409,"5% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5205,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5206,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5207,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5208,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5209,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5210,7249409,"5% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5211,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5212,7249409,"5% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5213,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5214,7249008,"10% SHEEP WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5215,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5216,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5217,7249409,"5% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5218,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5219,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5220,7243108,"10% GUINEA PIG WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5221,7241409,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5222,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5223,7249409,"5% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5224,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5225,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5226,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5227,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5228,7249409,"5% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5229,7249409,"5% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5230,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5231,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5232,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5233,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5234,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5235,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5236,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5237,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5238,7249409,"5% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5239,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5240,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5241,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5242,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5243,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5244,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5245,7200806,"DONOR BOVINE WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5246,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5247,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5248,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5249,7200806,"DONOR BOVINE WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5250,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5251,7200806,"DONOR BOVINE WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5252,7209003,"DONOR SHEEP WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
5253,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5254,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5255,7249409,"5% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5256,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5257,7720103,"DONOR CHICKEN WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
5258,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5259,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5260,7244908,"10% PORCINE WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5261,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5262,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5263,7249409,"5% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5264,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5265,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5266,7720084,"DONOR BOVINE WHOLE BLOOD (ACD, GENDER UNSPECIFIED)"
5267,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5268,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5269,7721060,"DONOR CHICKEN WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5270,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5271,7241409,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5272,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5273,7243108,"10% GUINEA PIG WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5274,7243109,"5% GUINEA PIG WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5275,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5276,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5277,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5278,7249409,"5% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5279,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5280,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5281,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5282,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5283,7243109,"5% GUINEA PIG WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5284,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5285,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5286,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5287,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5288,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5289,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5290,7240808,"10% BOVINE WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5291,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5292,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5293,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5294,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5295,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5296,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5297,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5298,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5299,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5300,7209003,"DONOR SHEEP WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
5301,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5302,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5303,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5304,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5305,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5306,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
5307,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5308,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5309,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
5310,7249408,"10% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
5311,7720037,"DONOR GOOSE WHOLE BLOOD (ALSEVERS, MALE)"
5312,7720103,"DONOR CHICKEN WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
5313,7249407,"100% TURKEY WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
